Contents of file AlertTest.log
[2024-01-20T12:42:32,983][INFO ][main] =========================== Execution started : AlertTest===========================
[2024-01-20T12:42:41,254][INFO ][main] main : ShareData.Browser.ChromeBrowserService : openBrowser ==>  The browser was opened with success
[2024-01-20T12:42:42,077][INFO ][main] main : Pages.HomePage : clickAlertWindow ==>  The user clicks on alertsframewindow button
[2024-01-20T12:42:42,973][INFO ][main] main : Pages.AlertFrameWindow.AlertFrameWindowPage : clickAlerts ==>  The user clicks on alerts button
[2024-01-20T12:42:43,484][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertOK ==>  The user clicks on alertaOkButton
[2024-01-20T12:42:43,537][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertOK ==>  The user clicks on acceptAlert
[2024-01-20T12:42:43,822][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertDelay ==>  The user clicks on alertDelayButton
[2024-01-20T12:42:49,201][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertDelay ==>  The user clicks on acceptAlert
[2024-01-20T12:42:49,410][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertDismiss ==>  The user clicks on confirmButton
[2024-01-20T12:42:49,461][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertDismiss ==>  The user clicks on cancelAlert
[2024-01-20T12:42:49,734][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertValue ==>  The user clicks on promtButton
[2024-01-20T12:42:49,809][INFO ][main] main : Pages.AlertFrameWindow.AlertPage : interractAlertValue ==>  The user writes a message and clicks Ok button
[2024-01-20T12:42:50,400][INFO ][main] main : ShareData.ShareData : clear ==>  The browser was closed with succes
[2024-01-20T12:42:50,404][INFO ][main] =========================== Execution finished : AlertTest===========================
Contents of file FormTableTest.log
[2024-01-18T19:02:32,170][INFO ][main] =========================== Execution started : FormTableTest===========================
[2024-01-18T19:02:38,159][INFO ][main] main : ShareData.Browser.ChromeBrowserService : openBrowser ==>  The browser was opened with success
[2024-01-18T19:02:38,369][INFO ][main] main : Pages.HomePage : clickForms ==>  The user clicks on Forms button
[2024-01-18T19:02:38,592][INFO ][main] main : Pages.Forms.FormsPage : clickPracticeForm ==>  The user clicks on practiceElement button
[2024-01-18T19:02:38,847][INFO ][main] main : Pages.Forms.PracticeFormsPage : fillFirstName ==>  The user fills FirstName with value : Anca
[2024-01-18T19:02:39,003][INFO ][main] main : Pages.Forms.PracticeFormsPage : fillLastName ==>  The user fills LastName with value : Ghr
[2024-01-18T19:02:39,177][INFO ][main] main : Pages.Forms.PracticeFormsPage : fillemail ==>  The user fills email with value : anca@example.com
[2024-01-18T19:02:39,317][INFO ][main] main : Pages.Forms.PracticeFormsPage : fillgender ==>  The user fills gender with value : [[ChromeDriver: chrome on windows (57eb174a4daa4a7b064758e2c225fa90)] -> xpath: //label[@for='gender-radio-2']]
[2024-01-18T19:02:39,412][INFO ][main] main : Pages.Forms.PracticeFormsPage : fillmobile ==>  The user fills mobile with value : 0720100200
